#Acq. time (s)=	15
#Accumulations=	4
#Range (cm-¹)=	50...4000
#Windows=	3
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	5%
#Laser=	532nm_Edge
#Hole=	100.021
#Range=	Visible
#Project=	Omar
#Sample=	120523
#Site=	ap
#Title=	mz
#Remark=	5 laser intensity
#Date=	12.05.2023 16:56
#Acquired=	12.05.2023 16:56:50
345.041	494.487
346.827	487.745
348.611	490.336
350.397	494.928
352.18	500.852
353.962	494.777
355.747	478.035
357.529	473.96
359.312	496.552
361.094	483.143
362.877	489.068
364.658	483.66
366.44	490.251
368.22	502.176
369.999	488.101
371.781	498.692
373.56	504.617
375.34	486.542
377.119	490.467
378.896	490.391
380.676	497.65
382.453	492.241
384.23	496.166
386.009	510.091
387.785	483.349
389.561	511.274
391.338	511.198
393.113	504.457
394.888	515.715
396.665	496.973
398.439	504.898
400.213	517.489
401.988	508.747
403.761	516.005
405.534	503.93
407.306	495.855
409.081	507.78
410.852	499.705
412.624	510.963
414.395	512.888
416.167	510.812
417.938	506.737
419.708	502.662
421.477	512.587
423.249	517.178
425.018	518.437
426.786	505.695
428.555	498.286
430.323	514.878
432.092	510.802
433.86	502.061
435.627	494.652
437.393	505.91
439.16	479.168
440.926	503.093
442.691	515.685
444.458	516.276
446.223	506.868
447.988	512.792
449.752	520.717
451.516	495.975
453.28	516.567
455.043	529.158
456.806	511.083
458.568	515.008
460.33	510.266
462.092	519.524
463.854	518.782
465.615	516.041
467.378	521.299
469.138	519.224
470.899	520.482
472.658	508.407
474.418	516.331
476.177	510.256
477.936	507.514
479.694	525.439
481.452	519.364
483.21	517.955
484.966	522.547
486.723	519.138
488.48	503.73
490.236	544.988
491.992	512.913
493.748	529.504
495.503	526.096
497.258	508.687
499.013	520.612
500.768	515.87
502.522	516.462
504.276	521.72
506.029	524.978
507.78	533.569
509.533	508.828
511.285	526.086
513.037	536.677
514.789	517.269
516.54	527.193
518.289	545.118
520.04	537.71
521.791	540.968
523.541	544.226
525.29	537.484
527.04	537.409
528.787	538.001
530.536	528.592
532.284	533.184
534.032	534.442
535.778	534.367
537.525	541.625
539.272	529.549
541.019	541.474
542.763	544.732
544.509	530.657
546.255	531.249
548	540.507
549.743	548.432
551.488	532.356
553.232	531.615
554.974	551.539
556.718	534.131
558.462	537.389
560.203	517.98
561.945	553.905
563.688	546.497
565.428	543.088
567.169	554.346
568.911	539.605
570.65	524.196
572.391	534.121
574.129	544.712
575.869	530.637
577.609	546.562
579.346	548.487
581.085	533.078
582.822	543.003
584.56	538.261
586.296	543.519
588.034	544.111
589.771	564.036
591.506	539.961
593.243	525.219
594.978	520.477
596.714	544.402
598.447	552.993
600.183	540.251
601.916	541.509
603.651	540.768
605.383	550.026
607.117	549.284
608.849	559.209
610.582	549.8
612.313	535.725
614.044	544.983
615.776	565.575
617.507	569.499
619.238	550.758
620.968	573.349
622.699	575.94
624.428	572.532
626.156	564.457
627.886	559.048
629.614	572.973
631.342	575.565
633.071	560.156
634.797	564.081
636.526	565.339
638.252	578.597
639.978	572.522
641.705	556.447
643.431	559.705
645.155	563.63
646.88	548.221
648.606	570.813
650.33	560.738
652.053	543.996
653.779	555.92
655.502	556.512
657.224	547.77
658.946	563.695
660.67	564.953
662.392	552.878
664.113	546.136
665.834	558.061
667.556	547.986
669.277	565.244
670.997	577.835
672.716	539.093
674.435	559.018
676.156	541.61
677.875	556.201
679.593	557.459
681.311	560.051
683.029	547.976
684.746	576.567
686.465	556.492
688.182	567.083
689.898	563.008
691.614	555.6
693.33	565.525
695.045	551.449
696.76	546.708
698.475	564.632
700.189	579.891
701.904	567.149
703.619	560.407
705.333	583.665
707.046	575.59
708.759	574.181
710.471	573.439
712.183	559.364
713.895	562.622
715.606	575.214
717.317	569.805
719.028	571.73
720.739	549.655
722.449	574.913
724.159	576.838
725.868	555.429
727.578	568.687
729.286	566.612
730.995	555.204
732.703	571.129
734.409	581.72
736.117	578.978
737.824	563.57
739.531	564.828
741.237	578.753
742.944	577.344
744.65	563.269
746.355	564.527
748.061	575.785
749.766	559.71
751.468	561.635
753.173	574.893
754.877	561.484
756.581	563.409
758.284	584.001
759.987	583.259
761.688	585.184
763.39	570.442
765.092	560.367
766.794	579.625
768.496	546.216
770.195	564.141
771.896	576.066
773.596	583.991
775.296	579.249
776.994	572.507
778.694	582.432
780.393	579.023
782.092	558.281
783.788	576.206
785.487	569.465
787.185	568.723
788.882	565.981
790.578	567.906
792.274	571.164
793.971	569.089
795.666	561.68
797.362	556.272
799.057	558.863
800.751	582.121
802.446	584.713
804.138	574.637
805.833	569.229
807.527	568.487
809.219	590.412
810.912	589.003
812.605	563.595
814.296	596.853
815.989	588.111
817.679	586.036
819.371	599.961
821.06	591.219
822.752	605.144
824.441	597.735
826.131	602.993
827.822	583.585
829.51	602.176
831.199	606.101
832.887	595.359
834.576	599.284
836.262	617.209
837.951	600.467
839.637	624.392
841.323	590.317
843.01	592.908
844.695	594.166
846.382	612.091
848.066	604.683
849.753	579.941
851.436	607.866
853.122	632.457
854.805	599.715
856.488	589.64
858.173	597.565
859.855	602.156
861.539	607.414
863.221	624.673
864.902	627.931
866.585	617.189
868.266	615.114
869.946	623.705
871.628	603.63
873.308	615.555
874.987	613.48
876.668	616.738
878.347	599.329
880.026	605.921
881.704	610.512
883.384	601.104
885.061	583.695
886.739	586.953
888.418	588.878
890.094	595.47
891.771	594.728
893.447	589.986
895.122	578.577
896.799	589.836
898.475	573.76
900.149	603.685
901.824	600.943
903.498	608.201
905.174	604.793
906.847	595.384
908.52	601.309
910.193	586.567
911.866	603.159
913.538	597.084
915.212	576.342
916.883	605.6
918.555	582.858
920.226	610.783
921.896	594.708
923.567	608.633
925.237	583.224
926.907	587.149
928.576	582.407
930.245	592.332
931.914	598.257
933.584	603.515
935.253	600.773
936.92	589.364
938.588	601.289
940.255	580.547
941.922	603.806
943.589	603.73
945.255	592.322
946.921	584.913
948.587	618.172
950.252	599.43
951.917	624.688
953.582	623.946
955.244	602.537
956.909	624.462
958.572	610.387
960.236	604.312
961.899	635.57
963.562	605.495
965.225	595.42
966.887	592.678
968.549	621.936
970.211	610.527
971.872	613.786
973.531	609.71
975.192	616.302
976.852	610.893
978.512	596.818
980.172	612.743
981.831	610.668
983.489	615.259
985.148	606.517
986.806	619.776
988.464	583.7
990.122	606.958
991.778	610.217
993.435	608.141
995.092	602.066
996.749	610.658
998.404	619.916
1000.06	630.507
1001.72	629.766
1003.37	651.024
1005.02	629.615
1006.68	646.207
1008.33	649.465
1009.99	646.056
1011.64	640.648
1013.29	645.906
1014.95	629.831
1016.6	623.089
1018.25	629.014
1019.9	617.605
1021.55	627.53
1023.2	630.788
1024.85	625.38
1026.51	629.304
1028.16	627.229
1029.81	621.821
1031.46	627.079
1033.1	612.337
1034.75	628.928
1036.4	617.52
1038.05	616.111
1039.7	627.37
1041.34	607.961
1042.99	634.553
1044.64	628.477
1046.29	616.402
1047.93	623.66
1049.58	629.585
1051.22	628.843
1052.87	634.101
1054.51	648.693
1056.16	647.284
1057.8	641.209
1059.45	651.801
1061.09	625.059
1062.73	632.317
1064.38	636.908
1066.02	664.167
1067.66	663.425
1069.3	651.35
1070.95	641.941
1072.59	662.533
1074.23	646.457
1075.87	631.049
1077.51	640.307
1079.15	652.898
1080.79	637.49
1082.43	647.415
1084.07	610.006
1085.71	631.264
1087.35	626.523
1088.99	643.781
1090.62	664.372
1092.26	633.63
1093.9	629.555
1095.53	648.813
1097.17	631.405
1098.81	641.33
1100.44	626.588
1102.08	643.846
1103.71	643.104
1105.35	649.695
1106.99	636.954
1108.62	648.878
1110.25	620.137
1111.89	632.061
1113.52	642.653
1115.15	628.578
1116.79	632.503
1118.42	630.427
1120.05	631.019
1121.68	635.61
1123.31	658.202
1124.95	642.793
1126.58	652.718
1128.21	625.31
1129.84	656.568
1131.47	661.159
1133.1	645.751
1134.73	648.342
1136.36	657.6
1137.98	646.858
1139.61	645.45
1141.24	648.041
1142.87	667.3
1144.5	658.558
1146.12	670.482
1147.75	694.407
1149.38	688.332
1151	735.59
1152.63	754.848
1154.26	760.773
1155.88	760.031
1157.51	771.289
1159.13	774.548
1160.76	739.806
1162.38	754.397
1164	698.989
1165.63	696.247
1167.25	694.172
1168.87	687.43
1170.49	679.355
1172.12	648.613
1173.74	673.871
1175.36	673.129
1176.98	667.054
1178.6	652.979
1180.22	657.57
1181.84	682.162
1183.46	680.753
1185.08	683.345
1186.7	679.27
1188.32	685.861
1189.94	680.453
1191.56	692.377
1193.18	693.635
1194.79	663.56
1196.41	680.152
1198.03	662.743
1199.64	672.001
1201.26	655.926
1202.88	665.184
1204.49	680.443
1206.11	657.701
1207.72	648.959
1209.34	657.55
1210.95	656.142
1212.57	674.067
1214.18	665.991
1215.8	659.916
1217.41	645.841
1219.02	650.432
1220.64	633.024
1222.25	648.282
1223.86	649.54
1225.47	630.132
1227.08	647.39
1228.69	655.981
1230.3	632.573
1231.92	644.498
1233.53	645.089
1235.14	639.681
1236.75	629.605
1238.35	655.53
1239.96	635.455
1241.57	646.047
1243.18	657.305
1244.79	639.229
1246.4	643.821
1248.01	634.412
1249.61	605.004
1251.22	635.595
1252.82	646.187
1254.43	640.112
1256.04	640.037
1257.64	647.295
1259.25	642.553
1260.85	647.811
1262.46	681.736
1264.06	666.327
1265.67	661.585
1267.27	670.177
1268.87	649.435
1270.48	642.026
1272.08	645.285
1273.68	644.543
1275.28	651.134
1276.89	648.392
1278.49	648.317
1280.09	633.575
1281.69	644.834
1283.29	663.425
1284.89	671.35
1286.49	661.275
1288.09	659.199
1289.69	655.791
1291.29	664.382
1292.89	664.307
1294.49	646.232
1296.09	652.824
1297.68	662.082
1299.28	629.34
1300.88	680.598
1302.48	671.856
1304.07	656.448
1305.67	668.372
1307.26	636.964
1308.86	644.889
1310.46	646.147
1312.05	656.072
1313.65	669.33
1315.24	651.255
1316.84	661.846
1318.43	674.438
1320.02	670.362
1321.62	640.954
1323.21	654.212
1324.8	668.137
1326.39	662.062
1327.99	657.986
1329.58	666.578
1331.17	655.169
1332.76	656.428
1334.35	661.019
1335.94	670.277
1337.53	666.202
1339.12	652.127
1340.71	634.718
1342.3	656.643
1343.89	626.568
1345.48	678.493
1347.07	657.084
1348.65	655.009
1350.24	654.934
1351.83	662.192
1353.42	654.117
1355	651.375
1356.59	685.966
1358.18	668.558
1359.76	657.149
1361.35	651.074
1362.93	643.666
1364.52	660.924
1366.1	662.849
1367.69	656.107
1369.27	642.698
1370.86	653.956
1372.44	653.881
1374.02	645.139
1375.61	658.398
1377.19	662.322
1378.77	667.581
1380.35	658.839
1381.93	666.763
1383.52	640.022
1385.1	662.613
1386.68	645.871
1388.26	666.463
1389.84	659.721
1391.42	656.312
1393	656.904
1394.58	658.162
1396.16	675.42
1397.74	653.345
1399.31	651.936
1400.89	654.528
1402.47	663.119
1404.05	666.378
1405.63	674.969
1407.2	660.227
1408.78	664.819
1410.36	666.077
1411.93	680.002
1413.51	671.26
1415.08	663.851
1416.66	669.776
1418.23	654.368
1419.81	658.292
1421.38	657.551
1422.95	686.142
1424.53	675.4
1426.1	661.992
1427.68	651.916
1429.25	658.508
1430.82	679.766
1432.39	669.691
1433.96	680.949
1435.54	679.541
1437.11	654.799
1438.68	671.39
1440.25	661.315
1441.82	676.573
1443.39	666.498
1444.96	686.423
1446.53	668.348
1448.1	676.272
1449.67	700.197
1451.23	659.455
1452.8	667.38
1454.37	686.638
1455.94	697.23
1457.5	688.488
1459.07	658.413
1460.64	689.004
1462.21	672.262
1463.77	687.521
1465.34	688.112
1466.9	685.37
1468.47	671.295
1470.03	671.22
1471.6	670.478
1473.16	678.403
1474.72	654.994
1476.29	667.586
1477.85	674.177
1479.42	668.102
1480.98	670.693
1482.54	644.618
1484.1	651.876
1485.66	673.801
1487.23	677.726
1488.79	664.984
1490.35	665.576
1491.91	665.5
1493.47	662.092
1495.03	658.017
1496.59	669.942
1498.15	672.533
1499.71	667.791
1501.27	673.716
1502.83	697.641
1504.39	700.232
1505.94	700.824
1507.5	704.749
1509.06	700.007
1510.62	707.932
1512.17	710.523
1513.73	729.115
1515.29	769.706
1516.84	758.297
1518.4	798.889
1519.95	797.481
1521.51	846.072
1523.06	852.663
1524.62	869.255
1526.17	866.513
1527.72	871.771
1529.28	880.363
1530.83	854.287
1532.38	856.212
1533.94	820.804
1535.49	779.395
1537.04	757.987
1538.59	732.578
1540.15	731.17
1541.7	731.761
1543.25	715.019
1544.8	700.278
1546.35	700.202
1547.9	691.461
1549.45	700.052
1551	695.31
1552.55	669.902
1554.1	668.493
1555.65	685.751
1557.19	702.343
1558.74	680.268
1560.29	688.859
1561.84	683.451
1563.38	672.042
1564.93	662.633
1566.48	677.892
1568.02	681.15
1569.57	681.741
1571.12	688.333
1572.66	670.924
1574.2	676.849
1575.75	666.107
1577.3	676.032
1578.84	677.29
1580.38	672.548
1581.93	685.14
1583.47	664.398
1585.01	682.323
1586.56	668.914
1588.1	680.172
1589.64	668.764
1591.18	660.022
1592.72	666.613
1594.27	675.205
1595.81	675.13
1597.35	673.721
1598.89	684.313
1600.43	682.904
1601.97	684.162
1603.51	680.754
1605.05	670.012
1606.59	694.453
1608.12	672.718
1609.66	679.7
1611.2	675.287
1612.74	679.377
1614.27	666.519
1615.81	675.382
1617.35	685.926
1618.89	655.206
1620.42	676.891
1621.96	649.419
1623.5	674.242
1625.03	672.631
1626.57	673.304
1628.1	670.969
1629.63	673.359
1631.17	658.75
1632.7	668.838
1634.24	668.067
1635.77	670.169
1637.3	672.774
1638.84	659.931
1640.37	676.222
1641.9	686.057
1643.43	673.185
1644.97	669.896
1646.5	665.61
1648.03	670.412
1649.56	666.191
1651.09	669.054
1652.62	680.561
1654.15	669.598
1655.68	680.523
1657.21	675.186
1658.74	671.293
1660.27	659.721
1661.79	673.13
1663.32	665.425
1664.85	679.662
1666.38	670.977
1667.91	679.355
1669.43	683.796
1670.96	678.069
1672.49	679.156
1674.01	671.113
1675.54	675.388
1677.06	672.741
1678.59	671.053
1680.11	664.007
1681.64	668.058
1683.16	672.207
1684.69	673.085
1686.21	683.444
1687.73	675.747
1689.26	672.724
1690.78	658.495
1692.3	668.392
1693.83	671.884
1695.35	670.96
1696.87	670.027
1698.39	675.322
1699.91	675.697
1701.43	667.092
1702.96	669.404
1704.48	683.047
1706	671.343
1707.52	661.369
1709.04	663.948
1710.55	655.695
1712.07	683.153
1713.59	657.197
1715.11	667.463
1716.63	649.069
1718.15	655.498
1719.66	674.678
1721.18	666.708
1722.7	656.193
1724.21	650.993
1725.73	672.761
1727.25	656.964
1728.76	647.027
1730.28	640.411
1731.8	650.577
1733.31	650.84
1734.82	660.054
1736.34	647.242
1737.85	664.146
1739.37	646.47
1740.88	652.182
1742.39	645.87
1743.91	650.371
1745.42	659.01
1746.93	653.22
1748.45	648.304
1749.96	658.147
1751.47	649.087
1752.98	653.692
1754.49	636.344
1756	643.49
1757.51	661.047
1757.73	663.733
1759.25	658.354
1760.77	653.643
1762.28	636.932
1763.8	658.887
1765.31	648.842
1766.83	656.131
1768.34	660.086
1769.86	650.042
1771.37	663.33
1772.89	633.285
1774.4	648.574
1775.92	651.863
1777.43	643.151
1778.94	647.773
1780.46	654.395
1781.97	649.017
1783.48	658.973
1784.99	646.928
1786.51	651.55
1788.02	664.172
1789.53	636.794
1791.04	652.082
1792.55	649.371
1794.06	651.326
1795.57	647.282
1797.08	661.904
1798.59	640.526
1800.1	651.148
1801.61	659.769
1803.12	655.725
1804.63	673.013
1806.13	668.969
1807.64	669.591
1809.15	659.546
1810.66	655.501
1812.16	666.148
1813.67	656.129
1815.18	665.442
1816.68	658.089
1818.19	656.069
1819.7	642.05
1821.2	648.697
1822.71	651.344
1824.21	664.657
1825.72	657.971
1827.22	651.285
1828.72	671.265
1830.23	659.912
1831.73	653.892
1833.23	639.206
1834.74	659.186
1836.24	669.167
1837.74	659.147
1839.24	673.794
1840.75	649.774
1842.25	653.754
1843.75	651.735
1845.25	665.715
1846.75	655.695
1848.25	653.676
1849.75	672.989
1851.25	656.303
1852.75	651.617
1854.25	655.597
1855.75	646.911
1857.25	647.558
1858.75	664.205
1860.24	656.185
1861.74	650.832
1863.24	678.812
1864.74	664.792
1866.23	622.106
1867.73	640.753
1869.23	661.4
1870.72	670.714
1872.22	660.694
1873.71	651.341
1875.21	657.321
1876.7	663.302
1878.2	659.282
1879.69	661.262
1881.19	647.909
1882.68	662.556
1884.18	662.537
1885.67	657.184
1887.16	645.164
1888.66	645.144
1890.15	646.458
1891.64	645.105
1893.13	652.419
1894.62	663.066
1896.11	659.046
1897.61	651.693
1899.1	665.673
1900.59	658.987
1902.08	664.967
1903.57	650.947
1905.06	650.928
1906.55	663.575
1908.04	664.222
1909.53	648.869
1911.02	642.849
1912.5	672.163
1913.99	670.143
1915.48	640.123
1916.97	659.437
1918.46	657.417
1919.94	660.731
1921.43	639.378
1922.92	646.692
1924.4	663.339
1925.89	659.986
1927.37	675.299
1928.86	670.613
1930.34	677.26
1931.83	649.24
1933.31	658.554
1934.8	675.867
1936.28	667.181
1937.77	662.495
1939.25	647.142
1940.73	657.789
1942.22	660.436
1943.7	659.749
1945.18	658.396
1946.66	659.043
1948.14	654.357
1949.63	675.671
1951.11	656.984
1952.59	660.964
1954.07	663.611
1955.55	654.925
1957.03	652.239
1958.51	654.886
1959.99	654.866
1961.47	643.513
1962.95	652.827
1964.43	650.807
1965.91	668.121
1967.39	649.434
1968.86	662.081
1970.34	666.728
1971.82	666.709
1973.3	616.689
1974.77	660.669
1976.25	657.316
1977.73	652.63
1979.2	654.61
1980.68	664.59
1982.15	665.904
1983.63	639.218
1985.1	655.865
1986.58	649.845
1988.05	645.159
1989.53	652.472
1991	653.786
1992.47	655.766
1993.95	653.747
1995.42	639.06
1996.89	626.374
1998.37	665.021
1999.84	646.335
2001.31	629.648
2002.78	659.629
2004.25	650.942
2005.73	665.589
2007.2	658.236
2008.67	642.216
2010.14	665.53
2011.61	659.51
2013.08	660.157
2014.55	650.804
2016.02	656.785
2017.49	638.765
2018.96	654.745
2020.42	655.392
2021.89	663.373
2023.36	653.353
2024.83	663.333
2026.3	643.98
2027.76	652.627
2029.23	665.941
2030.7	646.588
2032.16	662.568
2033.63	659.882
2035.09	656.529
2036.56	661.842
2038.03	657.156
2039.49	661.803
2040.96	654.45
2042.42	652.43
2043.88	634.411
2045.35	637.058
2046.81	625.038
2048.28	632.352
2049.74	668.999
2051.2	661.646
2052.67	652.292
2054.13	659.606
2055.59	648.253
2057.05	636.9
2058.51	652.881
2059.97	642.861
2061.43	630.174
2062.9	650.155
2064.36	642.135
2065.82	636.782
2067.28	654.762
2068.74	650.076
2070.2	654.056
2071.65	651.37
2073.11	662.017
2074.57	643.331
2076.03	641.311
2077.49	639.291
2078.95	654.605
2080.4	646.585
2081.86	654.566
2083.32	628.546
2084.78	636.526
2086.23	650.507
2087.69	649.82
2089.15	616.467
2090.6	641.781
2092.05	656.428
2093.51	622.408
2094.97	639.055
2096.42	650.369
2097.87	647.682
2099.33	634.996
2100.78	652.976
2102.24	652.29
2103.69	637.604
2105.14	633.584
2106.6	622.231
2108.05	636.878
2109.5	630.192
2110.95	618.839
2112.4	635.486
2113.86	646.799
2115.31	662.113
2116.76	629.426
2118.21	624.073
2119.66	647.387
2121.11	632.034
2122.56	648.014
2124.01	626.661
2125.46	631.975
2126.91	639.955
2128.35	642.602
2129.8	657.916
2131.25	642.563
2132.7	639.877
2134.15	610.524
2135.59	614.504
2137.04	637.818
2138.49	637.131
2139.94	647.778
2141.38	650.425
2142.83	627.072
2144.27	645.719
2145.72	635.033
2147.16	619.68
2148.61	643.66
2150.05	630.974
2151.5	641.621
2152.94	628.934
2154.39	640.248
2155.83	633.562
2157.27	625.542
2158.72	627.522
2160.16	641.503
2161.6	646.816
2163.05	642.13
2164.49	639.443
2165.93	644.091
2167.37	624.737
2168.81	626.051
2170.26	645.365
2171.7	640.012
2173.14	633.325
2174.58	655.972
2176.02	622.619
2177.46	622.6
2178.9	634.58
2180.34	625.894
2181.77	633.874
2183.21	639.854
2184.65	642.501
2186.09	651.815
2187.53	655.795
2188.97	629.109
2190.4	634.422
2191.84	632.403
2193.28	627.05
2194.71	624.364
2196.15	617.677
2197.59	646.991
2199.02	632.971
2200.46	638.951
2201.89	626.932
2203.33	634.912
2204.76	624.892
2206.2	644.206
2207.63	628.186
2209.07	611.5
2210.5	608.147
2211.93	628.127
2213.37	608.108
2214.8	626.755
2216.23	626.068
2217.67	654.715
2219.1	607.362
2220.53	615.343
2221.96	619.323
2223.39	603.97
2224.82	611.283
2226.26	610.597
2227.69	609.911
2229.12	612.558
2230.55	599.871
2231.98	606.518
2233.41	623.165
2234.84	630.479
2236.26	614.459
2237.69	599.106
2239.12	621.087
2240.55	601.067
2241.98	620.381
2243.41	609.028
2244.83	615.674
2246.26	617.655
2247.69	584.302
2249.11	613.615
2250.54	590.262
2251.97	605.576
2253.39	606.89
2254.82	586.203
2256.24	613.517
2257.67	590.164
2259.09	606.144
2260.52	598.791
2261.94	610.105
2263.37	612.085
2264.79	598.732
2266.22	612.046
2267.64	594.026
2269.06	587.34
2270.49	594.654
2271.91	622.634
2273.33	599.281
2274.75	607.928
2276.18	606.575
2277.59	614.555
2279.02	591.869
2280.44	579.182
2281.86	601.829
2283.28	595.143
2284.7	629.123
2286.12	615.104
2287.54	609.751
2288.96	596.398
2290.38	608.378
2291.8	597.692
2293.22	606.339
2294.63	606.986
2296.05	608.299
2297.47	598.946
2298.89	597.593
2300.31	614.907
2301.72	600.22
2303.14	611.534
2304.56	606.181
2305.97	614.828
2307.39	602.142
2308.81	624.122
2310.22	602.102
2311.64	602.749
2313.05	596.73
2314.47	605.377
2315.88	592.69
2317.3	581.337
2318.71	592.651
2320.12	603.298
2321.54	594.612
2322.95	599.259
2324.36	605.239
2325.78	614.552
2327.19	615.866
2328.6	615.18
2330.01	601.827
2331.43	605.14
2332.84	608.454
2334.25	614.434
2335.66	595.748
2337.07	597.062
2338.48	597.709
2339.89	589.022
2341.3	577.669
2342.71	616.316
2344.12	580.963
2345.53	607.61
2346.94	622.257
2348.35	602.238
2349.76	605.551
2351.17	594.865
2352.57	608.178
2353.98	601.492
2355.39	594.139
2356.8	588.786
2358.2	599.433
2359.61	604.08
2361.02	600.727
2362.42	578.707
2363.83	586.021
2365.23	591.335
2366.64	582.648
2368.04	579.295
2369.45	581.276
2370.85	595.256
2372.26	595.903
2373.66	605.883
2375.07	581.864
2376.47	588.51
2377.87	584.491
2379.28	579.138
2380.68	575.785
2382.08	597.765
2383.49	575.745
2384.89	601.059
2386.29	577.706
2387.69	580.353
2389.09	569
2390.49	565.647
2391.9	584.294
2393.3	582.274
2394.7	580.921
2396.1	574.902
2397.5	576.882
2398.9	574.196
2400.29	586.843
2401.69	586.156
2403.09	591.47
2404.49	568.117
2405.89	590.764
2407.29	587.411
2408.69	577.391
2410.08	584.705
2411.48	562.685
2412.88	565.999
2414.28	584.646
2415.67	576.626
2417.07	576.606
2418.47	573.253
2419.86	568.567
2421.26	574.547
2422.65	590.528
2424.05	567.175
2425.44	591.821
2426.84	578.469
2428.23	571.115
2429.62	568.429
2431.02	587.743
2432.41	583.723
2433.81	604.37
2435.2	565.684
2436.59	574.997
2437.98	559.644
2439.38	561.625
2440.77	578.272
2442.16	597.585
2443.55	581.566
2444.94	596.879
2446.34	591.526
2447.73	581.507
2449.12	584.154
2450.51	570.8
2451.9	598.114
2453.29	578.094
2454.68	590.741
2456.07	562.055
2457.46	583.369
2458.84	600.016
2460.23	574.663
2461.62	599.976
2463.01	595.29
2464.4	605.937
2465.78	583.251
2467.17	577.231
2468.56	589.211
2469.95	597.858
2471.33	594.505
2472.72	587.152
2474.1	591.133
2475.49	589.78
2476.88	585.093
2478.26	586.407
2479.65	596.387
2481.03	587.034
2482.42	590.348
2483.8	580.328
2485.19	615.642
2486.57	587.622
2487.95	599.602
2489.34	594.249
2490.72	581.563
2492.1	587.543
2493.49	598.19
2494.87	592.837
2496.25	579.484
2497.63	610.131
2499.01	580.778
2500.39	606.759
